timestamp,url,bytes_downloaded,fetch_latency_ms,status_code,is_relevant,cumulative_pages,cumulative_relevant,error
1776659516.973429,https://tech.cornell.edu/impact/security-trust-and-safety-sets/,223446,58.33287496352568,200,True,22,22,
1776659517.974648,https://tech.cornell.edu/research/,200288,79.65841703116894,200,True,23,23,
1776659518.975903,https://tech.cornell.edu/research/business-entrepreneurship/,242490,53.409666987136006,200,True,24,24,
1776659519.9769862,https://tech.cornell.edu/research/data-modeling/,252336,83.62037502229214,200,True,25,25,
1776659520.27267,https://www.youtube.com/channel/UCFjeMIAUhKT-7LeQwPVOTQQ,1008904,446.8507090350613,200,True,26,26,
1776659521.088979,https://www.linkedin.com/company/cornell-tech,0,0.0,0,False,27,26,robots.txt disallowed
1776659520.978199,https://tech.cornell.edu/research/makerlab/,222432,123.93899995367974,200,True,28,27,
1776659521.979615,https://tech.cornell.edu/campus/buildings/,234955,125.65804104087874,200,True,29,28,
1776659522.980852,https://tech.cornell.edu/frontiers-of-ai-summit/,229391,126.08908303081989,200,True,30,29,
1776659523.982107,https://tech.cornell.edu/visit-us,176082,173.4109169919975,200,True,31,30,
1776659524.9833012,https://tech.cornell.edu/studio,239317,117.05245904158801,200,True,32,31,
1776659525.983978,https://tech.cornell.edu/about/,187458,77.70108396653086,200,True,33,32,
1776659521.386389,https://www.tiktok.com/@cornelltech,0,4863.874750037212,0,False,34,32,"ClientPayloadError: 400, message:
  Can not decode content-encoding: br"
1776659526.984734,https://tech.cornell.edu/events/,219836,77.08620798075572,200,True,35,33,
1776659527.4650009,http://www.cornell.edu/,81872,78.14983295975253,200,True,36,34,
1776659527.986131,https://tech.cornell.edu/news/,215181,76.5036249649711,200,True,37,35,
1776659528.4661849,https://www.cornell.edu/about/,87801,48.06520801503211,200,True,38,36,
1776659528.987405,https://tech.cornell.edu/accessibility/,171565,69.60300001082942,200,True,39,37,
1776659529.4671519,https://www.cornell.edu/about/maps/,54914,52.58737504482269,200,True,40,38,
1776659529.988557,https://tech.cornell.edu/diversity-inclusion/,190205,68.58679198194295,200,True,41,39,
1776659530.234504,https://admissions.cornell.edu/how-to-apply,61109,43.940374976955354,200,True,42,40,
1776659530.468284,https://www.cornell.edu/about/locations/,43192,67.05841602524742,200,True,43,41,
1776659530.581911,https://finaid.cornell.edu/,82878,46.77083296701312,200,True,44,42,
1776659530.719593,https://sce.cornell.edu/courses/programs/summer,99578,111.4534999942407,200,True,45,43,
1776659530.989683,https://tech.cornell.edu/jobs/,175013,69.51074994867668,200,True,46,44,
1776659531.469386,https://www.cornell.edu/about/locations/ithaca/,59674,126.17699999827892,200,True,47,45,
1776659531.720719,https://sce.cornell.edu/courses/programs/part-time,109688,163.96954201627523,200,True,48,46,
1776659531.840807,https://provost.cornell.edu,19436,97.81499998643994,200,True,49,47,
1776659531.990771,https://tech.cornell.edu/safety-security/,219729,118.67262498708442,200,True,50,48,
1776659532.23756,https://globallearning.cornell.edu/,24997,64.3592500127852,200,True,51,49,
1776659532.3873038,https://research-and-innovation.cornell.edu,81060,155.2922499831766,200,True,52,50,
1776659532.470717,https://www.cornell.edu/academics/fields.cfm,236349,143.1363329757005,200,True,53,51,
1776659532.809084,https://engagedcornellhub.cornell.edu/,43810,131.5830840030685,200,True,54,52,
1776659532.877054,https://learninggoals.cornell.edu/,49863,191.7986249900423,200,True,55,53,
1776659532.991897,https://tech.cornell.edu/jacobs-technion-cornell-institute,235028,226.09054198255762,200,True,56,54,
1776659533.471112,https://www.cornell.edu/academics/colleges.cfm,75182,131.0294999857433,200,True,57,55,
1776659533.7681222,https://scl.cornell.edu/get-involved,29948,103.41487498953938,200,True,58,56,
1776659534.472262,https://www.cornell.edu/life-at-cornell/athletics.cfm,39162,44.48849998880178,200,True,59,57,
1776659535.472516,https://www.cornell.edu/life-at-cornell/health.cfm,46353,79.49899998493493,200,True,60,58,
1776659535.84081,https://alumni.cornell.edu/,154976,59.69408398959786,200,True,61,59,
1776659536.0787709,https://news.cornell.edu/stories/2026/04/spring-cold-snaps-harm-nesting-tree-swallows-some-show-resilience,47438,33.12937502050772,200,True,62,60,
1776659535.0592089,http://www.giving.cornell.edu/,105533,1227.9958340222947,200,True,63,61,
1776659536.4736829,https://www.cornell.edu/life-at-cornell/live.cfm,42639,63.88858304126188,200,True,64,62,
1776659537.0799701,http://news.cornell.edu,68910,179.40550000639632,200,True,65,63,
1776659537.474383,https://www.cornell.edu/life-at-cornell/in-a-day/,45398,62.00099998386577,200,True,66,64,
1776659535.263604,https://www.studentessentials.cornell.edu/,371629,2400.344124995172,200,True,67,65,
1776659537.7325199,https://www.cornell.edu/search/people.cfm,0,0.0,0,False,68,65,robots.txt disallowed
1776659538.082582,https://news.cornell.edu/stories/2026/04/alumnus-hopes-historical-lessons-boost-civic-engagement,47764,62.24095798097551,200,True,69,66,
1776659538.475627,https://www.cornell.edu/visit,78122,73.942499991972,200,True,70,67,
1776659539.083662,http://news.cornell.edu/,68910,96.34670900413767,200,True,71,68,
1776659539.4768739,https://www.cornell.edu/visit/,78122,42.695874988567084,200,True,72,69,
1776659540.084873,http://news.cornell.edu/media-relations/work-with-us,21827,130.15920901671052,200,True,73,70,
1776659541.085993,https://news.cornell.edu/podcast-research-matters,57047,54.714375000912696,200,True,74,71,
1776659542.087211,https://news.cornell.edu/stories/2026/04/major-new-telescope-chilean-summit-opens-window-universe,76849,58.834708004724234,200,True,75,72,
